,target,5. volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
198,18764.96,127698.762652,2472733.415527827,-1362600.9148759996,0.2836404602875164,-15350268.261066187,38.33736591798126,160408518.09834743,-29567220.04401805,-3771.337788481532,1209.4825694117005,18780.464506691038,1401.7332111779683,19903.6215,23552.273486420392,16254.96951357961,36.66319706110158,0.3439613445954986,0.0,0.0,18849.49066666667,19757.491666666665,17941.48966666667,9.63422318466888,0.45345232732856705,0.0,0.0,17572.33,24295.0,20933.665,33.77611456286987,0.17740421588446223,20.15424127528913,-2253.3649539937433,-2752.7717775154597,499.40682352171643,18806.7225,20875.798076923078,19383.621612846302,21636.986566840045,51.24667729905473,10.16522401473444,23.717335521847176,0.7856894905204936,0.8392153043050312,-0.05352581378453758,-1.6380275282611136,20.351670231928725,-42.71447863830957,-1094.9315000000024,-305.4504547268846,-341.4164477288954,35.965993002010805,18769.0,22219.68,20494.34,29761.165,32032.0275,38194.59,4.0,60.0,-56.0,18052.906932724676,19598.0,0.0,1.0,99.60937500197298,31.769817617579108,0.8203658925871724,0.9202754826874258,0.9107125054269677,-42.60055762801432,58.680621500157656,51.50258888356278,59.47963345451708,-48.49741111643722,-3622.538029411764,19028.936041253233,-2.138358351164733,-4.910212720227126,-12.358806768705167,7.44859404847804,-2.2866483129375115,-2.3131976224672,-51.37982863587807
199,19695.87,115463.466888,2565176.707611494,-1247137.4479879995,0.35511819573560993,2197783.770615846,47.938759232987685,115568751.87148063,-14164570.150830954,2807.999985256785,1269.4837321475147,18816.00902809243,1429.3768900601713,19715.639,22980.106365907406,16451.171634092592,33.115511659626215,0.49697209409926124,0.0,0.0,18950.189,19961.387,17938.991,10.672167966240321,0.8687116667556699,0.0,0.0,17572.33,24171.47,20871.9,33.47160089510667,0.32179041511469636,18.7920592060697,-2061.5403282269617,-2614.52548765776,552.9851594307984,18880.654166666667,20614.355,19431.659826254563,21493.200154481525,50.44315088070369,9.434914747206633,22.0133898038222,0.8245693477861274,0.8447518726780199,-0.020182524891892428,-1.5829506785908842,20.74564526579971,-19.837037619044413,-1679.1090000000004,-285.7587529892955,-333.76402945234366,48.005276463048176,18944.559999999998,21181.095,20062.8275,29761.165,31432.0275,37103.715,24.0,56.00000000000001,-32.00000000000001,18001.12,19598.0,1.0,0.0,99.80468750098649,38.58483696559925,1.0,0.9202754826874258,0.9158320014083804,-39.92989280866337,62.061204056192935,91.70304922549408,74.58657546200733,-8.296950774505916,-3163.467882352943,19071.58603670057,4.7168622588814015,-0.3741289601646972,-9.961871206997074,9.587742246832377,4.960895200416093,4.841766813869519,-48.96783288824126
200,18184.99,55329.016303,2597527.495828371,-1302466.4642909996,0.35483000555155203,-10058400.21831163,48.16262886699767,-1654056024.5788765,-122285005.31239247,1483.7051820742608,1172.1010026094425,18752.833895764867,1504.3262010541541,19433.807999999997,22160.676173290078,16706.939826709917,28.06313794280648,0.2710160666671971,0.0,0.0,18924.562,19921.108,17928.016000000003,10.531773469843037,0.12893233227567957,0.0,0.0,17517.0,23800.0,20658.5,32.33025663318275,0.10631704599713539,17.402316005152887,-2008.283082076614,-2493.277006541531,484.9939244649172,18893.025833333337,20363.298076923078,19239.864468369244,21248.147550445858,50.079297607335675,8.573651826002086,22.80247668010025,0.7357423811979528,0.8727584533839471,-0.13701607218599432,-1.5318468799016334,21.08331093418633,-103.02846338890413,-1179.1779999999962,-273.9457448619902,-324.4786317334013,50.53288687141111,18702.5,20906.0,19804.25,29733.5,30529.3,36570.515,20.0,52.0,-32.0,18001.12,19863.16,0.0,1.0,99.90234375049324,32.849867125492864,0.6796542948529816,0.8333400624800511,0.8912970092849676,-39.0972078011281,55.75513422198794,28.173344580345912,57.126327563134254,-71.82665541965407,-2997.207411764706,19062.486926032318,0.8231073271854551,-2.924998175857119,-8.554496600769085,5.629498424911965,-7.671049819073728,-7.981244056034242,-52.88253585113723
201,17719.85,64910.69997,2641890.4637514693,-1367377.1642609995,0.3549847398061625,-12934709.184845112,47.58963066530877,-884203860.4810293,-108293534.90470634,-5904.617729563018,1172.1010026094425,18676.042671663297,1485.8365809487389,19164.431,21408.098449733654,16920.763550266347,23.414913281105537,0.17807595546936142,0.0,0.0,18812.79366666667,19801.348666666665,17824.238666666668,10.509390763707396,-0.05279861346443527,0.0,1.0,16865.56,23800.0,20332.78,36.18390757335816,0.12319523999053959,16.4092662323622,-1980.7760877186302,-2390.776822776951,410.00073505832097,18848.460833333334,20132.169230769232,19006.016088620127,20986.792176338757,50.075787566207445,8.091937032844806,24.295345184361032,0.7360112237690618,0.8703454076259515,-0.13433418385688967,-1.4868766806959737,21.380671456076573,-157.95616988671594,-623.1510000000017,-264.3594015157073,-313.78204073003957,49.422639214332264,18376.78,20580.28,19478.53,29407.78,29239.21,35844.61,16.0,100.0,-84.0,18001.12,19863.16,0.0,0.0,99.95117187524663,31.307115800840904,0.5934788179557987,0.7577110376029266,0.8371088609234678,-38.85083855171493,55.24445581454445,28.26491179312071,49.38043519965356,-71.73508820687928,-3023.8500588235256,19041.72032856409,-2.9295581449747403,-3.9719442482144895,-7.637986130258166,3.666041882043676,-2.5578237876402676,-2.5911048405214743,-54.08771755726971
202,17139.52,85297.024787,2673961.5560890418,-1452674.1890479994,0.3744222364229801,-18158382.500530034,47.20619423489003,-508204032.4178651,-105464532.16033368,-4453.8025333499645,1172.1010026094425,18583.519163635592,1465.4299228538646,18881.549,20582.920104548994,17180.177895451005,18.021520422386896,-0.011948567641208968,0.0,1.0,18597.611333333334,19636.317333333332,17558.905333333336,11.170316245272627,-0.20187874785229706,0.0,1.0,16438.08,21560.0,18999.04,27.126587972205023,0.1369486442584029,15.465149986446605,-1982.9462079484838,-2309.2106998112577,326.26449186277387,18731.647500000003,19897.813846153844,18718.86284421703,20701.809052165514,50.27624237044279,7.642696253819232,24.798075286199257,0.7532809110629065,0.8719456495541092,-0.11866473849120274,-1.4504478786720059,21.645737451566404,-198.3620500603955,-557.4389999999985,-257.7989127488441,-302.8567937505875,45.0578810017434,18163.04,20366.54,19264.79,29194.04,29112.5,35792.9,12.0,100.0,-88.0,18001.12,19743.256,0.0,0.0,99.97558593762332,29.448854696573378,0.4453972112538239,0.5728434413542013,0.7212981804790597,-39.187778468537424,58.16888816680141,20.332065671087996,25.59010734818487,-79.667934328912,-3059.505058823528,18898.511079285654,-7.560211592727139,-2.6183296311981805,-6.6340548304461695,4.0157251992479885,-3.2750277231466285,-3.3298572019768713,-55.59135753559852
203,17149.47,181005.246693,2620590.4861655817,-1271668.9423549995,0.2568144405372254,-15307041.828369249,52.878559594463084,909483340.9675194,-66829609.35605703,-2688.4222914961997,1172.1010026094425,18409.091932364077,1591.589930568478,18672.2465,20126.570496930955,17217.922503069047,15.577386437469688,-0.02353413105109325,0.0,1.0,18418.148,19673.256999999998,17163.039,13.629046742376035,-0.005405506613369644,0.0,1.0,16188.0,19888.0,18038.0,19.815505327652993,0.25985675675675707,14.563676488243512,-1961.255034818616,-2239.6195668127293,278.36453199411335,18633.760833333334,19641.60923076923,18477.417791260563,20438.67282607918,48.570488280462364,12.81113365345307,21.9996887085886,0.7492390303922024,0.8223461904402405,-0.07310716004803808,-1.4191231321695446,22.06490776352173,-136.68675412641247,494.65350000000035,-249.1934051267897,-291.91180927423557,42.71840414744585,18038.0,20241.5,19139.75,29069.0,28913.2,35516.15,8.0,96.0,-88.0,18001.12,19544.94544,0.0,0.0,99.98779296881168,29.52609158634013,0.39664795375482514,0.4785079943214825,0.6030208244262035,-39.440897344648626,53.063212974960344,25.985675675675708,24.860884379961465,-74.01432432432429,-3026.158617647059,18740.37055770668,-6.410352262674691,7.434625212087107,-3.8203188219395146,11.254944034026622,0.058052967644361964,0.058036123427918085,-55.56557700075735
204,18719.11,93266.576887,2568811.109079283,-1178402.3654679996,0.19759453243904646,7793242.682099303,53.58127684118678,1519930294.233399,49679971.753777444,8641.491397969337,1279.3799224673674,18459.46923885103,1665.9049375116301,18636.8805,20049.93957853041,17223.821421469587,15.164115888712299,0.5290962710793098,0.0,0.0,18414.112333333334,19699.915333333334,17128.309333333335,13.965408451130514,0.6186020201643122,0.0,0.0,16188.0,19888.0,18038.0,19.85310792758477,0.684083783783784,13.370184603133744,-1796.6965939354595,-2151.0349722372753,354.33837830181574,18596.445,19487.739999999998,18514.60120798971,20311.297801925168,46.37340655303324,13.901266107249855,19.92643421081848,0.82714863649985,0.7424962541204673,0.08465238237938277,-1.3769697069432505,22.389887825699095,39.253014394979516,722.5195000000022,-231.37205363359925,-279.7561607874184,48.38410715381917,18038.0,20241.5,19139.75,29069.0,28500.5,34978.595,4.0,92.0,-88.0,16188.0,19544.94544,1.0,0.0,99.99389648440584,40.577835993518775,1.0,0.6140150550028829,0.5551221635595223,-36.271173384944085,53.35559502059619,68.40837837837839,38.24203990838069,-31.591621621621606,-2807.444441176467,18740.151866138145,-2.336267210660049,6.89407499611783,-1.6774400583280455,8.571515054445875,9.152702678275194,8.75776578398817,-51.498626376829534
205,19160.01,113581.509241,2640403.0430502207,-1064820.8562269995,0.21816559563557106,13833934.788136069,45.82587857742897,-337662833.4249651,-50911482.66537811,11211.651176547888,1279.3799224673674,18491.11867356312,1639.4114437604671,18631.224,20034.924694569254,17227.523305430743,15.06826062065762,0.6883542560197511,0.0,0.0,18409.250666666667,19738.981666666667,17079.519666666667,14.4463348788848,0.7822974471277768,0.0,0.0,16188.0,19888.0,18038.0,19.859135395505955,0.8032459459459456,11.884815016947313,-1612.1223557058001,-2043.2524489309803,431.1300932251802,18579.829166666666,19322.528076923078,18613.894868298983,20226.017224004783,44.67584595641796,13.103287332252533,20.75864292234636,0.7789713072476414,0.781818101320682,-0.0028467940730405594,-1.3226947365448043,22.690406541448194,37.86099957587587,516.4360000000015,-210.1736905922292,-266.4254004055259,56.25170981329671,18038.0,20179.735,19108.8675,29069.0,28500.5,34978.595,4.0,88.0,-84.0,16188.0,19544.94544,0.0,0.0,99.99694824220292,43.26904420925562,1.0,0.7988826512516082,0.6304685668586578,-32.81203608373177,57.25929107086137,80.32459459459454,58.23954954954954,-19.67540540540545,-2413.746117647057,18745.117087237224,-1.029938944388788,8.108212499298443,0.27969045319725194,7.828522046101191,2.3553470223744544,2.3280367279035374,-50.3562507173855
206,18368.0,82961.506093,2637153.8979029753,-1147782.3623199996,0.20070925960752933,2471038.041157089,40.789074169756354,-309759938.19582266,-110106595.33711894,-754.1093285101883,1226.4946842867307,18460.455918011452,1591.4712993844203,18590.874499999998,19976.00423891156,17205.744761088437,14.901178951119926,0.41954742803546563,0.0,0.0,18317.48066666667,19650.731666666667,16984.22966666667,14.557143793536945,0.5189459199105539,0.0,0.0,16188.0,19888.0,18038.0,19.902237519811134,0.5891891891891892,10.82698399305372,-1512.3214299622668,-1937.0662451372377,424.7448151749709,18514.857500000002,19112.773846153847,18576.06488856068,20088.386318522946,43.112475886039995,12.46523676952722,19.8233819025001,0.7533649088289439,0.8297595940237374,-0.07639468519479353,-1.2666695864050717,22.924068450873683,-17.59967063292977,59.64550000000236,-195.2580661260386,-252.59005359126428,57.331987465225666,18038.0,19994.0,19016.0,29069.0,28500.5,34304.725,4.0,84.0,-80.0,16253.9242,19544.94544,0.0,0.0,99.99847412110145,39.783452194083026,0.7634454630642346,0.921148487688078,0.7780153979808563,-30.87799207940937,52.67261195007569,58.91891891891892,69.21729729729726,-41.08108108108108,-1956.5158235294111,18735.970311898574,-4.071829142568856,6.3677842509661655,1.4973092127510348,4.8704750382151305,-4.1336617256462755,-4.221527432609129,-52.40835538065672
207,18414.43,81645.737778,2670696.926222676,-1066136.6245419995,0.1960394992882701,2659577.121710729,36.347666389159556,-282630295.3222602,-127754693.09979106,-3222.9667305580497,1229.5949754556893,18425.209339270677,1546.2381694459782,18571.1615,19954.551466007128,17187.77153399287,14.898260036208608,0.44335237935389565,0.0,0.0,18247.454,19593.419,16901.488999999998,14.752359425046386,0.5620283588354825,0.0,0.0,16188.0,19888.0,18038.0,19.923363436368806,0.601737837837838,9.756245689466335,-1413.1915715596442,-1832.2913104217191,419.0997388620749,18495.183333333334,18932.275384615383,18551.197982628266,19964.38955418791,41.9457246635428,11.854761995126148,20.525548075890615,0.7437708298755977,0.8351571099626659,-0.09138628008706817,-1.2090049580394255,23.01878211195808,-29.795287245672476,850.7385000000031,-181.6147310350953,-238.83052873662103,57.21579770152573,18025.58,19994.0,19009.79,29069.0,28111.7575,31882.5,4.0,80.0,-76.0,16318.529916,19544.94544,0.0,0.0,99.99923706055073,40.08814675785104,0.7841239822728056,0.8491898151123465,0.8564069846840109,-29.226876398787827,56.075106547745925,60.17378378378379,66.47243243243241,-39.82621621621621,-1489.3208529411786,18730.145517972273,-1.2658628284895013,4.808862262672388,2.159619822735306,2.6492424399370824,0.2527765679442462,0.2524576253394528,-52.28805485475972
208,18703.8,75577.458394,2686002.821770368,-990559.1661479996,0.19215391806278814,5403901.695105154,41.36611216277877,397301464.72329485,-65577755.42825413,1394.028651659416,1248.9172079683226,18421.75259027461,1457.3463525013804,18604.525,19966.753957150086,17242.296042849917,14.64406059439931,0.5364384413790803,0.0,0.0,18224.927333333333,19447.936333333335,17001.918333333335,13.421277107241142,0.6957764279194447,0.0,0.0,16188.0,19888.0,18038.0,19.887634863023916,0.6799459459459457,8.719034448142184,-1296.3373341039223,-1725.1005151581599,428.7631810542375,18435.341666666664,18774.83846153846,18574.67521607007,19871.012550173993,40.591132639056966,12.474715669083725,19.919333435841786,0.8008533425794833,0.820237510474154,-0.01938416789467079,-1.1477293434370868,22.97648866341924,15.654735989617004,599.5649999999987,-167.24027479170576,-225.66180893688883,58.421534145183074,17836.105,18874.0,18355.052499999998,29069.0,27299.965,31590.0,64.0,76.0,-12.0,16381.84351768,19544.94544,0.0,0.0,99.99961853027537,42.056018061364824,0.9176762978982571,0.8217485810784323,0.8640289612929523,-27.281491211494995,55.331525250175055,67.99459459459457,62.36243243243242,-32.005405405405426,-1111.1614411764676,18730.016180816532,-3.697372553663659,2.98441031760145,2.324577921708535,0.6598323958929151,1.5714306660591593,1.559211538207883,-51.538294717374086
209,18655.67,88423.018489,2748182.9923642804,-1078982.1846369996,0.22383739248473955,4023944.3272507526,40.886275343021076,-437267904.2257534,-116821745.19646427,960.1107139475253,1248.9172079683226,18393.68154821581,1419.1297172512423,18624.577,19977.387874025713,17271.76612597429,14.5271581096925,0.5114919981044617,0.0,0.0,18140.491,19303.201,16977.781,12.818947403353093,0.7215423450387448,0.0,0.0,16188.0,19888.0,18038.0,19.866223002004286,0.6669378378378373,7.3743962344247125,-1193.8512240277378,-1618.8506569320757,424.99943290433794,18389.64,18671.767307692306,18587.135952059292,19780.98717608703,39.763925884611695,11.857801361306288,21.54927323668567,0.7715774162323763,0.8451948355492078,-0.07361741931683152,-1.0847301114290469,23.055158033179065,-18.496532851916644,140.382999999998,-158.63379566053345,-212.84937013672698,54.215574476193524,17836.105,18038.0,17937.052499999998,29069.0,26200.55,30614.3,60.0,72.0,-12.0,16443.8908473264,19544.94544,0.0,0.0,99.99980926513769,41.81003144770088,0.8944288889659682,0.8654097230456769,0.8454493730788185,-25.73550874896276,58.310534626345415,66.69378378378374,64.95405405405403,-33.306216216216264,-1107.868882352941,18727.780897902394,-2.8557458333094767,2.6566801263035926,2.3909983626275464,0.26568176367604623,-0.2573273880174143,-0.2576590440238391,-51.66299995776657
210,17802.82,93009.561008,2758120.245586233,-1171991.7456449997,0.18949139430795775,-7882791.163166879,35.00377171784726,-471863108.47360134,-165119921.91253135,-4479.49886800518,1248.9172079683226,18305.300822012246,1409.2187455261178,18587.654,19987.051464816268,17188.25653518373,15.057279039261969,0.2195814556863436,0.0,0.0,18115.698666666667,19278.518666666667,16952.878666666667,12.837705256597332,0.36546556360113025,0.0,0.0,16188.0,19888.0,18038.0,19.90568578476875,0.43643783783783774,7.431963354322216,-1167.9843147198735,-1528.6773884896354,360.6930737697619,18309.461666666666,18609.32076923077,18466.471959434784,19634.456274154658,39.28264417703058,11.130062121400176,22.106892895463936,0.7301508651417811,0.8689532892610051,-0.13880242411922405,-1.0289295247719403,23.202198561538793,-92.10360216973235,1108.2160000000003,-147.67000150105468,-199.88388124621002,52.21387974515534,17836.105,18038.0,17937.052499999998,29069.0,26086.25,30500.0,56.00000000000001,68.0,-11.999999999999993,16504.69723037987,19544.94544,0.0,0.0,99.99990463256884,37.61195183650156,0.5906646310773982,0.8009232726472076,0.8293605255904389,-25.518981676406614,59.53509898931628,43.643783783783775,59.444054054054014,-56.356216216216225,-1135.5422058823533,18716.65288838401,-5.1273224136901945,2.778743597046889,2.468547409511415,0.31019618753547373,-4.571532408109702,-4.679324961628595,-53.872741579805265
211,17776.12,149019.788134,2741696.5293127354,-1321011.5337789997,0.19791139008841205,-7325082.18888274,43.701988176461995,74523024.48594229,-122030900.1957276,-4475.456498802367,1248.9172079683226,18218.925228732496,1394.544870973506,18560.2545,20000.093634340083,17120.415365659916,15.515295163006343,0.22770065721286645,0.0,0.0,18149.085333333333,19336.660333333333,16961.51033333333,13.086885407044214,0.3429718824775979,0.0,0.0,16188.0,19888.0,18038.0,19.935071472214997,0.42922162162162136,7.869337181858963,-1136.5377696528012,-1450.2494647222686,313.7116950694674,18149.482500000002,18551.743076923074,18360.263965675585,19496.801735328387,38.42864779991795,11.867609230427629,20.79255178380375,0.7554487183975734,0.8479059621389403,-0.09245724374136688,-0.9787914967299977,23.42488512470815,-76.28015670901458,-375.2644999999975,-136.96910834326675,-186.45834742336808,49.48923908010133,17836.105,18038.0,17937.052499999998,29069.0,26061.25,30475.0,52.0,64.0,-12.0,16564.28748577227,19544.94544,0.0,0.0,99.99995231628442,37.485054760077276,0.5814826241079687,0.6888587147171116,0.7850639034699988,-25.37462850910519,56.46069495551579,42.92216216216213,51.08657657657654,-57.07783783783787,-1088.6053823529437,18711.805171327956,-9.746967257602737,7.565355664306759,3.487909060470484,4.077446603836275,-0.14997623971932939,-0.15008881665483642,-53.941921507469495
212,17659.38,115221.403102,2822121.735151425,-1436232.9368809997,0.2337048097480373,-8200205.67591767,44.4161511312088,-741997881.1082199,-186488500.13905382,-980.1805818238834,1240.7152721770353,18086.354188146484,1387.1723838761554,18484.8785,19947.452186242568,17022.30481375743,15.824542057364017,0.21779250927153349,0.0,0.0,18183.118,19400.821000000004,16965.415,13.393775478991024,0.28494838232311137,0.0,0.0,16188.0,19888.0,18038.0,20.016360940646706,0.3976702702702705,8.291296779114226,-1108.2607583364006,-1381.851723445095,273.5909651086945,18105.681666666667,18493.450384615382,18252.435663263957,19360.696421600358,38.12908225645044,11.122553592572833,22.70245351205478,0.7321459823215918,0.8995946001021292,-0.16744861778053743,-0.9339559052203199,23.678782600457623,-115.54022978784893,-765.0285000000003,-127.15868525377216,-172.8989341041439,45.74024885037174,18011.105,18038.0,18024.552499999998,28276.5,25520.559999999998,30330.559999999998,48.0,60.0,-12.0,16564.28748577227,19484.21,0.0,1.0,99.9999761581422,36.8988734552717,0.5390677712387181,0.5704050088080281,0.6867289987241157,-25.407476420679647,58.08367272860984,40.035807964823334,42.200584636923075,-59.96419203517667,-1115.583647058822,18691.419316618245,-2.8903507783067273,8.254569225278546,4.4412410934320965,3.8133281318464496,-0.656723739488696,-0.6588896577797598,-54.24439584288228
213,16713.57,81300.675924,2876786.8372682766,-1517533.6128049998,0.24190320442190807,-18013746.621597797,36.89602689117977,-1032749790.1553608,-268511253.1409711,-5111.029001828486,1174.2644165083898,17892.131187338353,1427.99314548854,18352.587,19947.474711860035,16757.699288139964,17.38052201425375,-0.013834606603275637,0.0,1.0,18089.953666666668,19136.553666666667,17043.35366666667,11.571063356878675,-0.157550003184918,0.0,1.0,15864.0,19888.0,17876.0,21.92606415651374,0.21112574552683888,8.966095825301117,-1148.9258832784071,-1335.2665554117575,186.34067213335038,18021.825,18412.868846153844,18015.68709968489,19164.612982963296,38.28570127111143,10.186406879137136,23.95134554010222,0.6555788445804065,0.9084806486004018,-0.2529018040199953,-0.9019277543465212,23.92647612199718,-176.97852035646733,-1213.066999999999,-122.09902850722997,-160.75748686788066,38.658458360650684,17641.485,17876.0,17758.7425,26401.605,24318.9025,29985.35,44.0,100.0,-56.0,16564.28748577227,19425.285799999998,0.0,0.0,99.9999880790711,32.46881777034426,0.218518209970969,0.44635620177255175,0.5685399750992305,-26.697080735281343,57.743783171884836,23.467423160534885,35.475131095840105,-76.53257683946512,-1353.7639999999992,18664.944923064213,-5.6788291097272205,5.982352375735984,4.749463349892874,1.23288902584311,-5.355850545149387,-5.504612265896114,-56.694997617567665
214,15957.0,43596.841513,2872406.499263911,-1561130.4543179998,0.218399047419837,-20152363.159011025,37.35764292360591,-366860748.73637,-176568733.4379349,-6327.8326422845785,1121.1092121087463,17824.74893360387,1379.0788309396862,18193.053999999996,20054.02226972791,16332.085730272085,20.458008531474842,-0.10077703536743415,0.0,1.0,17796.891333333333,18785.625333333333,16808.157333333333,11.111311312533726,-0.43042786701647373,0.0,1.0,15774.72,19888.0,17831.36,22.609068274078677,0.044314999222032206,9.805576971555725,-1228.0460138366361,-1313.8224470967334,85.77643326009729,17923.281666666666,18332.886923076923,17698.966007425675,18927.01202126231,38.48668248489596,9.725436495980889,23.297802024518198,0.7039173694607143,0.9026860398294444,-0.19876867036873014,-0.8857709501423376,24.08559104130331,-187.09693801663047,-1043.5839999999953,-127.8480216672051,-151.61019032065576,23.762168653450658,17370.31,17831.36,17600.835,25276.415,23523.56,29761.165,40.0,100.0,-60.0,16564.28748577227,19282.834367999996,0.0,0.0,99.99999403953555,29.425483960331647,0.0,0.25252866040322886,0.4230966236612696,-28.750911758164637,54.423765447911805,4.913883040525804,22.805704721961334,-95.08611695947418,-1593.7187352941182,18116.785682183843,-6.899376411941526,0.8642891746024435,3.9724285148347884,-3.108139340232345,-4.526681014289579,-4.63233598845072,-58.65527693865088
215,16070.45,59116.347179,2885355.6058295057,-1502014.1071389997,0.25855967576281724,-16315347.052372653,41.62280896923031,23488399.254365135,-111733572.02826388,-1553.1885383454228,1121.1092121087463,17761.662838777713,1306.8699478457177,18064.0505,20127.02645934055,16001.07454065945,22.840679717326413,0.01681441294224453,0.0,0.0,17512.573333333334,18426.909333333337,16598.23733333333,10.442051920030062,-0.28861782393634744,0.0,1.0,15670.0,19888.0,17779.0,23.350244730549218,0.0949383594120438,10.36978265729486,-1266.9897512958014,-1304.4559079365472,37.466156640745794,17833.36333333333,18248.88,17448.42508320634,18715.414834502142,38.44570091171151,10.142546486849117,22.529467817084726,0.7382676042305736,0.8824185792865498,-0.14415097505597618,-0.8786989524769677,24.174428764529743,-155.6204516450989,655.0594999999994,-132.17335057216425,-144.6007774813364,12.42742690917214,17317.95,17779.0,17548.475,25224.055,23430.6925,29761.165,36.0,96.0,-60.0,16564.28748577227,19072.347505919995,0.0,0.0,99.99999701976778,30.477801191033706,0.07601492764723243,0.09817771253940033,0.2656875249050603,-30.155438730834756,54.28457223316172,10.498897543659128,12.960067914906597,-89.50110245634087,-1745.0031176470548,17539.790898920994,-6.291856249784981,-2.009483463587882,2.7760461191502546,-4.785529582738137,0.7109732405840674,0.7084577418178029,-58.36132702129109
216,16320.7,75691.881014,2915344.0218741884,-1426322.2261249998,0.2548522330172871,-11278598.44149749,47.21680745868898,151745273.6823329,-64594335.87824974,1598.9798671531225,1121.1092121087463,17723.882127633347,1228.9479530611459,17908.9905,20006.32178872313,15811.65921127687,23.422105101045528,0.12135440677877793,0.0,0.0,17299.875,18190.375999999997,16409.374,10.294883633552248,-0.049788826739104855,0.0,1.0,15670.0,19888.0,17779.0,23.55241631291278,0.15426742532005708,10.544453313324574,-1263.0996339057347,-1296.1846531303847,33.08501922465007,17633.495833333334,18163.473076923077,17274.928916559213,18538.028550464947,38.16441272396529,10.665470628144849,21.90466399028128,0.7805616550687955,0.8604537528294037,-0.07989209776060824,-0.8743291935511665,24.174517399185458,-122.09083128780503,1251.0194999999985,-132.65266713283785,-139.16054815886335,6.507881026025501,17317.95,17779.0,17548.475,25224.055,23430.6925,29761.165,32.0,92.0,-60.0,16564.28748577227,18800.159705446396,0.0,0.0,99.99999850988388,32.85606396781834,0.24781053036940753,0.10794181933887985,0.15288273076050302,-30.698112293491857,52.68239471136546,17.059889203793208,10.824223262659372,-82.9401107962068,-1885.646558823526,17322.455547850434,-12.812628378165414,-2.761718061572781,1.6684932830056471,-4.430211344578428,1.5572059276498074,1.5452058926513246,-57.712927137471915
217,16291.86,102196.356592,3006449.406628859,-1528518.5827169998,0.2703406346177634,-10088419.081871176,36.197371967360446,-286677568.6237475,-150034400.84905452,998.089210862867,1121.1092121087463,17629.65026666745,1196.0591577550315,17763.379,19885.065444023712,15641.692555976288,23.88832039246263,0.1532194933551752,0.0,0.0,17076.472,17943.065000000002,16209.879,10.149555481952017,0.04730075133309391,0.0,0.0,15440.64,19888.0,17664.32,25.036677987898585,0.19139894229385546,10.73556506505882,-1247.9581500940803,-1286.5393525231239,38.581202429043515,17394.483333333334,18085.309615384616,17123.68754478087,18371.64569487495,38.2852481817605,10.148455895524341,23.59879839496658,0.7403825803035974,0.9418239727925647,-0.2014413924889673,-0.870864309724657,24.256077215417704,-122.20527749026967,604.6209999999992,-131.81089220368673,-135.22395009352786,3.4130578898411272,17127.93,17664.32,17396.125,24370.32,22501.165,29761.165,28.000000000000004,88.0,-60.0,16564.28748577227,18549.746929010686,0.0,0.0,99.99999925494194,32.71715900032021,0.2377766254345168,0.1872006944837188,0.13110674212066634,-31.187626088854216,58.988316006490024,21.051199806111956,16.20332885118809,-78.94880019388805,-2013.9995588235324,17125.389498898017,-14.969459828048096,-0.838211036218574,1.1671524191608031,-2.005363455379377,-0.17670810688267258,-0.17686441983020273,-57.78765182338339
